timestamp,panel_id,irradiance_w_m2,power_generated_kw,consumption_kw,net_energy_kw,battery_soc_kwh,temperature_c
2025-01-05 03:00:00,Panel_B,0.0,0.0001,0.1638,-0.1637,0.0,34.9
2025-01-05 03:00:00,Panel_C,0.0,0.0001,0.1074,-0.1073,0.0,30.7
2025-01-05 04:00:00,Panel_A,0.0,0.0,0.1154,-0.1154,0.0,32.5
2025-01-05 04:00:00,Panel_B,0.0,0.0,0.168,-0.168,0.0,33.0
2025-01-05 04:00:00,Panel_C,0.0,0.0,0.2079,-0.2079,0.0,34.2
2025-01-05 05:00:00,Panel_A,0.0,0.0,0.1638,-0.1638,0.0,31.3
2025-01-05 05:00:00,Panel_B,0.0,0.0013,0.1466,-0.1453,0.0,20.4
2025-01-05 05:00:00,Panel_C,0.0,0.0044,0.274,-0.2696,0.0,20.4
2025-01-05 06:00:00,Panel_A,188.17,0.0731,1.1573,-1.0843,0.0,34.4
2025-01-05 06:00:00,Panel_B,188.17,0.0633,0.8359,-0.7726,0.0,31.3
2025-01-05 06:00:00,Panel_C,188.17,0.0786,1.1116,-1.033,0.0,37.7
2025-01-05 07:00:00,Panel_A,266.08,0.1031,1.9214,-1.8183,0.0,33.3
2025-01-05 07:00:00,Panel_B,266.08,0.091,1.8546,-1.7636,0.0,25.2
2025-01-05 07:00:00,Panel_C,266.08,0.0997,1.7963,-1.6966,0.0,24.2
2025-01-05 08:00:00,Panel_A,414.63,0.1504,1.8843,-1.7339,0.0,32.2
2025-01-05 08:00:00,Panel_B,414.63,0.15,2.4447,-2.2947,0.0,28.4
2025-01-05 08:00:00,Panel_C,414.63,0.1565,2.1134,-1.9569,0.0,23.0
2025-01-05 09:00:00,Panel_A,562.38,0.2049,2.1077,-1.9028,0.0,29.2
2025-01-05 09:00:00,Panel_B,562.38,0.1936,1.7205,-1.5268,0.0,23.4
2025-01-05 09:00:00,Panel_C,562.38,0.211,2.2796,-2.0685,0.0,26.3
2025-01-05 10:00:00,Panel_A,750.52,0.2673,0.9872,-0.7199,0.0,22.8
2025-01-05 10:00:00,Panel_B,750.52,0.2599,0.6567,-0.3968,0.0,29.7
2025-01-05 10:00:00,Panel_C,750.52,0.2884,0.9151,-0.6267,0.0,30.4
2025-01-05 11:00:00,Panel_A,737.36,0.2635,1.1221,-0.8586,0.0,37.2
2025-01-05 11:00:00,Panel_B,737.36,0.2595,0.9587,-0.6992,0.0,29.9
2025-01-05 11:00:00,Panel_C,737.36,0.2819,0.5609,-0.279,0.0,27.4
2025-01-05 12:00:00,Panel_A,731.03,0.2595,1.0064,-0.7469,0.0,28.9
2025-01-05 12:00:00,Panel_B,731.03,0.2533,1.0958,-0.8426,0.0,28.9
2025-01-05 12:00:00,Panel_C,731.03,0.2789,0.8364,-0.5575,0.0,30.7
2025-01-05 13:00:00,Panel_A,743.53,0.2729,0.9746,-0.7017,0.0,30.2
2025-01-05 13:00:00,Panel_B,743.53,0.2632,1.0582,-0.795,0.0,31.9
2025-01-05 13:00:00,Panel_C,743.53,0.2807,1.0954,-0.8147,0.0,35.6
2025-01-05 14:00:00,Panel_A,720.52,0.2619,0.9882,-0.7263,0.0,32.2
2025-01-05 14:00:00,Panel_B,720.52,0.2591,0.611,-0.3519,0.0,35.9
2025-01-05 14:00:00,Panel_C,720.52,0.277,1.1103,-0.8333,0.0,20.5
2025-01-05 15:00:00,Panel_A,545.7,0.1972,0.7346,-0.5374,0.0,33.4
2025-01-05 15:00:00,Panel_B,545.7,0.1928,1.0825,-0.8897,0.0,29.1
2025-01-05 15:00:00,Panel_C,545.7,0.2054,0.5045,-0.2991,0.0,25.2
2025-01-05 16:00:00,Panel_A,425.92,0.1536,0.9423,-0.7887,0.0,24.7
2025-01-05 16:00:00,Panel_B,425.92,0.1523,1.0459,-0.8936,0.0,21.9
2025-01-05 16:00:00,Panel_C,425.92,0.1727,1.0327,-0.8601,0.0,29.7
2025-01-05 17:00:00,Panel_A,283.59,0.1035,0.9428,-0.8393,0.0,36.8
2025-01-05 17:00:00,Panel_B,283.59,0.097,0.7107,-0.6136,0.0,32.7
2025-01-05 17:00:00,Panel_C,283.59,0.1087,0.5471,-0.4384,0.0,30.5
2025-01-05 18:00:00,Panel_A,243.81,0.0802,2.0686,-1.9885,0.0,35.7
2025-01-05 18:00:00,Panel_B,243.81,0.0825,3.1374,-3.0549,0.0,20.4
2025-01-05 18:00:00,Panel_C,243.81,0.0945,2.0332,-1.9387,0.0,25.8
2025-01-05 19:00:00,Panel_A,0.0,0.0078,3.0249,-3.0171,0.0,28.0
2025-01-05 19:00:00,Panel_B,0.0,0.0,2.4104,-2.4104,0.0,37.9
2025-01-05 19:00:00,Panel_C,0.0,0.0,2.2454,-2.2454,0.0,34.3
2025-01-05 20:00:00,Panel_A,0.0,0.0,3.0405,-3.0405,0.0,24.0
2025-01-05 20:00:00,Panel_B,0.0,0.0012,2.9818,-2.9805,0.0,24.9
2025-01-05 20:00:00,Panel_C,0.0,0.0,3.4263,-3.4263,0.0,22.7
2025-01-05 21:00:00,Panel_A,0.0,0.0033,2.6296,-2.6263,0.0,31.5
2025-01-05 21:00:00,Panel_B,0.0,0.0,2.5964,-2.5964,0.0,24.9
2025-01-05 21:00:00,Panel_C,0.0,0.0,3.3411,-3.3411,0.0,24.1
2025-01-05 22:00:00,Panel_A,0.0,0.0012,2.3197,-2.3184,0.0,20.6
2025-01-05 22:00:00,Panel_B,0.0,0.0,3.2965,-3.2965,0.0,28.5
2025-01-05 22:00:00,Panel_C,0.0,0.0072,3.4523,-3.4451,0.0,23.3
2025-01-05 23:00:00,Panel_A,0.0,0.0017,1.0396,-1.0379,0.0,35.2
2025-01-05 23:00:00,Panel_B,0.0,0.0023,1.0327,-1.0304,0.0,31.3
2025-01-05 23:00:00,Panel_C,0.0,0.001,1.0576,-1.0566,0.0,28.7
2025-01-06 00:00:00,Panel_A,0.0,0.0035,0.1235,-0.1199,0.0,22.3
2025-01-06 00:00:00,Panel_B,0.0,0.0,0.1401,-0.1401,0.0,28.8
2025-01-06 00:00:00,Panel_C,0.0,0.009,0.1128,-0.1038,0.0,30.5
2025-01-06 01:00:00,Panel_A,0.0,0.0042,0.1621,-0.1579,0.0,28.2
2025-01-06 01:00:00,Panel_B,0.0,0.0,0.1023,-0.1023,0.0,21.3
2025-01-06 01:00:00,Panel_C,0.0,0.0,0.22,-0.22,0.0,25.2
2025-01-06 02:00:00,Panel_A,0.0,0.0,0.239,-0.239,0.0,35.5
2025-01-06 02:00:00,Panel_B,0.0,0.0,0.1484,-0.1484,0.0,37.8
2025-01-06 02:00:00,Panel_C,0.0,0.0,0.1285,-0.1285,0.0,29.0
2025-01-06 03:00:00,Panel_A,0.0,0.0075,0.2119,-0.2044,0.0,20.2
2025-01-06 03:00:00,Panel_B,0.0,0.0044,0.1653,-0.1609,0.0,29.3
2025-01-06 03:00:00,Panel_C,0.0,0.0,0.1066,-0.1066,0.0,21.4
2025-01-06 04:00:00,Panel_A,0.0,0.0,0.1794,-0.1794,0.0,22.4
2025-01-06 04:00:00,Panel_B,0.0,0.009,0.2601,-0.2511,0.0,23.6
2025-01-06 04:00:00,Panel_C,0.0,0.0032,0.1335,-0.1303,0.0,21.9
2025-01-06 05:00:00,Panel_A,0.0,0.007,0.1063,-0.0993,0.0,36.9
2025-01-06 05:00:00,Panel_B,0.0,0.0046,0.1104,-0.1058,0.0,29.7
2025-01-06 05:00:00,Panel_C,0.0,0.0035,0.2428,-0.2393,0.0,34.4
2025-01-06 06:00:00,Panel_A,203.73,0.0786,0.5561,-0.4775,0.0,36.1
2025-01-06 06:00:00,Panel_B,203.73,0.0686,0.8833,-0.8147,0.0,34.7
2025-01-06 06:00:00,Panel_C,203.73,0.0878,0.8685,-0.7807,0.0,33.2
2025-01-06 07:00:00,Panel_A,253.9,0.0881,2.3718,-2.2836,0.0,23.9
2025-01-06 07:00:00,Panel_B,253.9,0.0864,2.4759,-2.3894,0.0,26.1
2025-01-06 07:00:00,Panel_C,253.9,0.0991,2.1587,-2.0596,0.0,29.0
2025-01-06 08:00:00,Panel_A,387.68,0.1482,1.7285,-1.5803,0.0,37.9
2025-01-06 08:00:00,Panel_B,387.68,0.1379,2.4748,-2.3369,0.0,31.7
2025-01-06 08:00:00,Panel_C,387.68,0.1504,1.5722,-1.4218,0.0,20.6
2025-01-06 09:00:00,Panel_A,502.92,0.1798,2.3683,-2.1885,0.0,33.1
2025-01-06 09:00:00,Panel_B,502.92,0.1677,2.2427,-2.075,0.0,27.7
2025-01-06 09:00:00,Panel_C,502.92,0.185,2.4876,-2.3027,0.0,20.7
2025-01-06 10:00:00,Panel_A,606.27,0.2194,0.807,-0.5876,0.0,33.1
2025-01-06 10:00:00,Panel_B,606.27,0.2174,0.8407,-0.6232,0.0,35.7
2025-01-06 10:00:00,Panel_C,606.27,0.2295,0.6938,-0.4643,0.0,30.7
2025-01-06 11:00:00,Panel_A,812.19,0.2998,1.0132,-0.7134,0.0,22.4
2025-01-06 11:00:00,Panel_B,812.19,0.2912,1.0011,-0.7099,0.0,36.4
2025-01-06 11:00:00,Panel_C,812.19,0.3059,1.18,-0.8741,0.0,23.3
2025-01-06 12:00:00,Panel_A,766.42,0.2758,0.6731,-0.3973,0.0,35.7
2025-01-06 12:00:00,Panel_B,766.42,0.2741,0.8117,-0.5376,0.0,29.3
2025-01-06 12:00:00,Panel_C,766.42,0.297,0.6145,-0.3175,0.0,27.0
2025-01-06 13:00:00,Panel_A,681.02,0.2387,1.0414,-0.8027,0.0,22.4
2025-01-06 13:00:00,Panel_B,681.02,0.2442,1.1789,-0.9347,0.0,28.2
2025-01-06 13:00:00,Panel_C,681.02,0.2592,0.7359,-0.4767,0.0,34.9
2025-01-06 14:00:00,Panel_A,615.34,0.2137,0.932,-0.7183,0.0,32.7
2025-01-06 14:00:00,Panel_B,615.34,0.2132,0.6169,-0.4037,0.0,23.0
2025-01-06 14:00:00,Panel_C,615.34,0.2322,1.0909,-0.8587,0.0,34.5
2025-01-06 15:00:00,Panel_A,657.89,0.242,0.6441,-0.4021,0.0,22.0
2025-01-06 15:00:00,Panel_B,657.89,0.2315,0.6888,-0.4574,0.0,21.0
2025-01-06 15:00:00,Panel_C,657.89,0.2536,0.5275,-0.2739,0.0,22.2
2025-01-06 16:00:00,Panel_A,418.96,0.1545,0.7213,-0.5668,0.0,29.1
2025-01-06 16:00:00,Panel_B,418.96,0.1462,0.5291,-0.3829,0.0,22.7
2025-01-06 16:00:00,Panel_C,418.96,0.1638,0.8183,-0.6545,0.0,29.3
2025-01-06 17:00:00,Panel_A,305.68,0.1205,0.5978,-0.4773,0.0,20.5
2025-01-06 17:00:00,Panel_B,305.68,0.1063,0.7156,-0.6093,0.0,32.7
2025-01-06 17:00:00,Panel_C,305.68,0.1192,1.1789,-1.0597,0.0,21.7
2025-01-06 18:00:00,Panel_A,131.38,0.0442,3.3022,-3.258,0.0,23.2
2025-01-06 18:00:00,Panel_B,131.38,0.0556,3.0389,-2.9834,0.0,35.1
2025-01-06 18:00:00,Panel_C,131.38,0.0507,2.7458,-2.6951,0.0,31.1
2025-01-06 19:00:00,Panel_A,0.0,0.0018,3.3034,-3.3015,0.0,30.3
2025-01-06 19:00:00,Panel_B,0.0,0.0055,2.3235,-2.318,0.0,31.9
2025-01-06 19:00:00,Panel_C,0.0,0.0059,2.5908,-2.5849,0.0,31.7
2025-01-06 20:00:00,Panel_A,0.0,0.0015,3.4991,-3.4976,0.0,20.9
2025-01-06 20:00:00,Panel_B,0.0,0.0,3.4658,-3.4658,0.0,27.3
2025-01-06 20:00:00,Panel_C,0.0,0.0016,2.8505,-2.8489,0.0,33.3
2025-01-06 21:00:00,Panel_A,0.0,0.0021,3.3178,-3.3157,0.0,27.3
2025-01-06 21:00:00,Panel_B,0.0,0.0059,3.2118,-3.2058,0.0,33.7
2025-01-06 21:00:00,Panel_C,0.0,0.0,3.1967,-3.1967,0.0,27.8
2025-01-06 22:00:00,Panel_A,0.0,0.0,2.8167,-2.8167,0.0,20.1
2025-01-06 22:00:00,Panel_B,0.0,0.0006,2.4869,-2.4863,0.0,26.6
2025-01-06 22:00:00,Panel_C,0.0,0.008,2.5828,-2.5749,0.0,28.1
2025-01-06 23:00:00,Panel_A,0.0,0.0,0.6663,-0.6663,0.0,26.7
2025-01-06 23:00:00,Panel_B,0.0,0.0082,0.9336,-0.9254,0.0,28.3
2025-01-06 23:00:00,Panel_C,0.0,0.005,0.7659,-0.7608,0.0,35.5
2025-01-07 00:00:00,Panel_A,0.0,0.0,0.1051,-0.1051,0.0,26.1
2025-01-07 00:00:00,Panel_B,0.0,0.0115,0.176,-0.1646,0.0,27.2
2025-01-07 00:00:00,Panel_C,0.0,0.0051,0.2216,-0.2165,0.0,33.8
2025-01-07 01:00:00,Panel_A,0.0,0.0122,0.2626,-0.2504,0.0,32.9
2025-01-07 01:00:00,Panel_B,0.0,0.0038,0.1487,-0.1449,0.0,36.7
2025-01-07 01:00:00,Panel_C,0.0,0.0014,0.1121,-0.1106,0.0,36.8
2025-01-07 02:00:00,Panel_A,0.0,0.0,0.1972,-0.1972,0.0,24.6
2025-01-07 02:00:00,Panel_B,0.0,0.0,0.157,-0.157,0.0,25.5
2025-01-07 02:00:00,Panel_C,0.0,0.0009,0.1623,-0.1614,0.0,31.0
2025-01-07 03:00:00,Panel_A,0.0,0.007,0.2432,-0.2363,0.0,24.9
2025-01-07 03:00:00,Panel_B,0.0,0.0,0.1362,-0.1362,0.0,32.3
2025-01-07 03:00:00,Panel_C,0.0,0.0,0.1363,-0.1363,0.0,29.5
2025-01-07 04:00:00,Panel_A,0.0,0.0,0.2135,-0.2135,0.0,24.6
2025-01-07 04:00:00,Panel_B,0.0,0.0016,0.2926,-0.291,0.0,28.7
2025-01-07 04:00:00,Panel_C,0.0,0.0011,0.1087,-0.1076,0.0,31.4
2025-01-07 05:00:00,Panel_A,0.0,0.0068,0.2903,-0.2835,0.0,30.8
2025-01-07 05:00:00,Panel_B,0.0,0.0002,0.1456,-0.1454,0.0,23.8
2025-01-07 05:00:00,Panel_C,0.0,0.0002,0.2222,-0.222,0.0,27.4
2025-01-07 06:00:00,Panel_A,121.86,0.0404,1.0464,-1.006,0.0,24.9
2025-01-07 06:00:00,Panel_B,121.86,0.0412,0.9673,-0.9261,0.0,21.7
2025-01-07 06:00:00,Panel_C,121.86,0.0525,0.9367,-0.8842,0.0,28.1
2025-01-07 07:00:00,Panel_A,228.98,0.084,2.2369,-2.1529,0.0,35.5
2025-01-07 07:00:00,Panel_B,228.98,0.0792,1.5236,-1.4444,0.0,31.6
2025-01-07 07:00:00,Panel_C,228.98,0.0864,2.1071,-2.0207,0.0,29.8
2025-01-07 08:00:00,Panel_A,388.49,0.133,2.0945,-1.9615,0.0,28.9
2025-01-07 08:00:00,Panel_B,388.49,0.132,1.9282,-1.7962,0.0,32.9
2025-01-07 08:00:00,Panel_C,388.49,0.1558,2.1924,-2.0366,0.0,37.8
2025-01-07 09:00:00,Panel_A,582.5,0.2178,1.7742,-1.5563,0.0,21.4
2025-01-07 09:00:00,Panel_B,582.5,0.201,1.7267,-1.5257,0.0,26.4
2025-01-07 09:00:00,Panel_C,582.5,0.2163,1.5694,-1.3531,0.0,29.3
2025-01-07 10:00:00,Panel_A,691.18,0.241,1.1161,-0.875,0.0,31.7
2025-01-07 10:00:00,Panel_B,691.18,0.2319,0.7331,-0.5012,0.0,32.1
2025-01-07 10:00:00,Panel_C,691.18,0.2645,1.1959,-0.9314,0.0,31.9
2025-01-07 11:00:00,Panel_A,851.63,0.3087,0.8256,-0.517,0.0,21.1
2025-01-07 11:00:00,Panel_B,851.63,0.3009,0.6227,-0.3218,0.0,32.4
2025-01-07 11:00:00,Panel_C,851.63,0.324,0.6407,-0.3167,0.0,29.6
2025-01-07 12:00:00,Panel_A,794.44,0.2815,1.0293,-0.7478,0.0,26.3
2025-01-07 12:00:00,Panel_B,794.44,0.2835,1.149,-0.8655,0.0,24.2
2025-01-07 12:00:00,Panel_C,794.44,0.3049,0.7795,-0.4746,0.0,22.7
2025-01-07 13:00:00,Panel_A,828.66,0.299,0.8647,-0.5656,0.0,31.2
2025-01-07 13:00:00,Panel_B,828.66,0.291,0.5894,-0.2984,0.0,34.9
2025-01-07 13:00:00,Panel_C,828.66,0.3133,1.0474,-0.7341,0.0,32.8
2025-01-07 14:00:00,Panel_A,640.19,0.2238,0.5613,-0.3375,0.0,36.9
2025-01-07 14:00:00,Panel_B,640.19,0.2149,0.7779,-0.563,0.0,28.0
2025-01-07 14:00:00,Panel_C,640.19,0.2458,0.9204,-0.6746,0.0,29.3
2025-01-07 15:00:00,Panel_A,553.75,0.2035,1.1945,-0.991,0.0,35.3
2025-01-07 15:00:00,Panel_B,553.75,0.1942,0.7664,-0.5722,0.0,35.8
2025-01-07 15:00:00,Panel_C,553.75,0.2099,1.1076,-0.8977,0.0,34.5
2025-01-07 16:00:00,Panel_A,382.96,0.1428,0.5566,-0.4138,0.0,27.3
2025-01-07 16:00:00,Panel_B,382.96,0.1367,0.7423,-0.6056,0.0,37.6
2025-01-07 16:00:00,Panel_C,382.96,0.141,0.9487,-0.8076,0.0,34.8
2025-01-07 17:00:00,Panel_A,287.11,0.1074,0.9244,-0.8169,0.0,33.8
2025-01-07 17:00:00,Panel_B,287.11,0.1005,0.7791,-0.6785,0.0,22.6
2025-01-07 17:00:00,Panel_C,287.11,0.1025,0.7573,-0.6547,0.0,21.2
2025-01-07 18:00:00,Panel_A,186.89,0.0699,3.4487,-3.3788,0.0,27.8
2025-01-07 18:00:00,Panel_B,186.89,0.0657,2.6593,-2.5935,0.0,21.9
2025-01-07 18:00:00,Panel_C,186.89,0.0611,2.9612,-2.9001,0.0,23.9
2025-01-07 19:00:00,Panel_A,0.0,0.0077,2.228,-2.2204,0.0,21.1
2025-01-07 19:00:00,Panel_B,0.0,0.0061,3.1711,-3.165,0.0,28.3
2025-01-07 19:00:00,Panel_C,0.0,0.0007,3.4755,-3.4748,0.0,24.3
2025-01-07 20:00:00,Panel_A,0.0,0.0,2.2134,-2.2134,0.0,22.2
2025-01-07 20:00:00,Panel_B,0.0,0.0,3.0382,-3.0382,0.0,21.1
2025-01-07 20:00:00,Panel_C,0.0,0.0,2.7641,-2.7641,0.0,37.9
2025-01-07 21:00:00,Panel_A,0.0,0.0022,2.4594,-2.4572,0.0,31.2
2025-01-07 21:00:00,Panel_B,0.0,0.006,2.7906,-2.7846,0.0,27.7
2025-01-07 21:00:00,Panel_C,0.0,0.0,2.5516,-2.5516,0.0,27.5
2025-01-07 22:00:00,Panel_A,0.0,0.0,3.2413,-3.2413,0.0,33.2
2025-01-07 22:00:00,Panel_B,0.0,0.0,2.0288,-2.0288,0.0,24.7
2025-01-07 22:00:00,Panel_C,0.0,0.0,3.1404,-3.1404,0.0,22.5
2025-01-07 23:00:00,Panel_A,0.0,0.0,0.5085,-0.5085,0.0,24.3
2025-01-07 23:00:00,Panel_B,0.0,0.0009,1.1831,-1.1822,0.0,34.4
2025-01-07 23:00:00,Panel_C,0.0,0.0,0.5768,-0.5768,0.0,29.9
2025-01-08 00:00:00,Panel_A,0.0,0.0029,0.1909,-0.188,0.0,35.2
2025-01-08 00:00:00,Panel_B,0.0,0.0,0.13,-0.13,0.0,25.8
2025-01-08 00:00:00,Panel_C,0.0,0.0,0.2475,-0.2475,0.0,28.6
2025-01-08 01:00:00,Panel_A,0.0,0.0,0.1919,-0.1919,0.0,34.1
2025-01-08 01:00:00,Panel_B,0.0,0.0,0.2784,-0.2784,0.0,37.2
2025-01-08 01:00:00,Panel_C,0.0,0.0,0.2376,-0.2376,0.0,27.9
2025-01-08 02:00:00,Panel_A,0.0,0.0052,0.1509,-0.1457,0.0,35.1
2025-01-08 02:00:00,Panel_B,0.0,0.0108,0.2319,-0.2211,0.0,36.1
2025-01-08 02:00:00,Panel_C,0.0,0.0,0.2273,-0.2273,0.0,31.1
2025-01-08 03:00:00,Panel_A,0.0,0.0002,0.13,-0.1299,0.0,33.3
2025-01-08 03:00:00,Panel_B,0.0,0.0,0.2024,-0.2024,0.0,32.2
2025-01-08 03:00:00,Panel_C,0.0,0.0,0.1143,-0.1143,0.0,20.2
2025-01-08 04:00:00,Panel_A,0.0,0.0009,0.2913,-0.2904,0.0,33.3
2025-01-08 04:00:00,Panel_B,0.0,0.0,0.1699,-0.1699,0.0,33.9
2025-01-08 04:00:00,Panel_C,0.0,0.0,0.2323,-0.2323,0.0,23.3
2025-01-08 05:00:00,Panel_A,0.0,0.0059,0.153,-0.1471,0.0,20.4
2025-01-08 05:00:00,Panel_B,0.0,0.0036,0.1164,-0.1128,0.0,37.4
2025-01-08 05:00:00,Panel_C,0.0,0.005,0.2249,-0.22,0.0,26.9
2025-01-08 06:00:00,Panel_A,146.21,0.051,0.9305,-0.8795,0.0,33.9
2025-01-08 06:00:00,Panel_B,146.21,0.0499,0.9507,-0.9008,0.0,29.5
2025-01-08 06:00:00,Panel_C,146.21,0.0523,1.186,-1.1336,0.0,30.8
2025-01-08 07:00:00,Panel_A,334.75,0.1282,2.3118,-2.1836,0.0,31.8
2025-01-08 07:00:00,Panel_B,334.75,0.1197,1.6281,-1.5084,0.0,26.1
2025-01-08 07:00:00,Panel_C,334.75,0.122,1.9394,-1.8174,0.0,31.0
2025-01-08 08:00:00,Panel_A,318.04,0.1134,2.3869,-2.2735,0.0,31.6
2025-01-08 08:00:00,Panel_B,318.04,0.1099,1.7859,-1.676,0.0,34.7
2025-01-08 08:00:00,Panel_C,318.04,0.12,2.255,-2.135,0.0,28.3
2025-01-08 09:00:00,Panel_A,568.18,0.207,2.2764,-2.0694,0.0,31.8
2025-01-08 09:00:00,Panel_B,568.18,0.2025,1.6774,-1.4749,0.0,29.8
2025-01-08 09:00:00,Panel_C,568.18,0.2179,2.3178,-2.0999,0.0,23.8
2025-01-08 10:00:00,Panel_A,646.92,0.2391,1.013,-0.7739,0.0,29.8
2025-01-08 10:00:00,Panel_B,646.92,0.2265,0.9132,-0.6867,0.0,29.2
2025-01-08 10:00:00,Panel_C,646.92,0.2487,0.9822,-0.7336,0.0,35.7
2025-01-08 11:00:00,Panel_A,679.97,0.2512,0.6121,-0.3608,0.0,28.3
2025-01-08 11:00:00,Panel_B,679.97,0.2414,0.5065,-0.2652,0.0,24.4
2025-01-08 11:00:00,Panel_C,679.97,0.2573,1.06,-0.8027,0.0,23.7
2025-01-08 12:00:00,Panel_A,757.47,0.281,0.9312,-0.6501,0.0,23.4
2025-01-08 12:00:00,Panel_B,757.47,0.2671,0.7488,-0.4817,0.0,34.1
2025-01-08 12:00:00,Panel_C,757.47,0.2872,1.0327,-0.7455,0.0,20.6
2025-01-08 13:00:00,Panel_A,768.74,0.2728,1.1707,-0.8978,0.0,26.6
2025-01-08 13:00:00,Panel_B,768.74,0.2723,0.7289,-0.4566,0.0,22.7
2025-01-08 13:00:00,Panel_C,768.74,0.2957,1.1974,-0.9017,0.0,26.6
2025-01-08 14:00:00,Panel_A,660.85,0.2465,1.1203,-0.8738,0.0,30.7
2025-01-08 14:00:00,Panel_B,660.85,0.2293,0.7741,-0.5448,0.0,27.4
2025-01-08 14:00:00,Panel_C,660.85,0.2435,1.0559,-0.8124,0.0,21.7
2025-01-08 15:00:00,Panel_A,617.18,0.2194,0.9496,-0.7302,0.0,21.2
2025-01-08 15:00:00,Panel_B,617.18,0.2288,0.906,-0.6772,0.0,30.1
2025-01-08 15:00:00,Panel_C,617.18,0.2448,0.9735,-0.7287,0.0,34.5
2025-01-08 16:00:00,Panel_A,476.78,0.1755,0.8488,-0.6732,0.0,21.4
2025-01-08 16:00:00,Panel_B,476.78,0.1641,0.541,-0.3769,0.0,26.0
2025-01-08 16:00:00,Panel_C,476.78,0.1847,1.052,-0.8674,0.0,29.3
2025-01-08 17:00:00,Panel_A,336.12,0.1153,0.7297,-0.6144,0.0,27.8
2025-01-08 17:00:00,Panel_B,336.12,0.1167,0.562,-0.4453,0.0,24.0
2025-01-08 17:00:00,Panel_C,336.12,0.1353,1.1988,-1.0635,0.0,36.8
2025-01-08 18:00:00,Panel_A,215.59,0.0725,2.9543,-2.8818,0.0,34.1
2025-01-08 18:00:00,Panel_B,215.59,0.0847,2.1775,-2.0928,0.0,27.4
2025-01-08 18:00:00,Panel_C,215.59,0.0801,2.8578,-2.7777,0.0,30.6
2025-01-08 19:00:00,Panel_A,0.0,0.0054,2.2767,-2.2713,0.0,26.5
2025-01-08 19:00:00,Panel_B,0.0,0.0007,2.4481,-2.4474,0.0,36.9
2025-01-08 19:00:00,Panel_C,0.0,0.0,2.3889,-2.3889,0.0,27.7
2025-01-08 20:00:00,Panel_A,0.0,0.0026,2.6873,-2.6847,0.0,28.7
2025-01-08 20:00:00,Panel_B,0.0,0.0,2.2002,-2.2002,0.0,21.5
2025-01-08 20:00:00,Panel_C,0.0,0.0,2.6553,-2.6553,0.0,33.1
2025-01-08 21:00:00,Panel_A,0.0,0.0089,3.1483,-3.1394,0.0,22.9
2025-01-08 21:00:00,Panel_B,0.0,0.0,3.1271,-3.1271,0.0,31.8
2025-01-08 21:00:00,Panel_C,0.0,0.0015,3.4349,-3.4334,0.0,21.2
2025-01-08 22:00:00,Panel_A,0.0,0.0,2.3926,-2.3926,0.0,24.4
2025-01-08 22:00:00,Panel_B,0.0,0.0,3.3594,-3.3594,0.0,24.5
2025-01-08 22:00:00,Panel_C,0.0,0.0046,2.6746,-2.67,0.0,34.0
2025-01-08 23:00:00,Panel_A,0.0,0.0,0.5458,-0.5458,0.0,28.8
2025-01-08 23:00:00,Panel_B,0.0,0.0,0.7431,-0.7431,0.0,36.2
2025-01-08 23:00:00,Panel_C,0.0,0.0044,0.5153,-0.5109,0.0,31.9
2025-01-09 00:00:00,Panel_A,0.0,0.0003,0.2874,-0.287,0.0,20.9
2025-01-09 00:00:00,Panel_B,0.0,0.0026,0.1838,-0.1812,0.0,24.7
2025-01-09 00:00:00,Panel_C,0.0,0.004,0.1396,-0.1356,0.0,30.2
2025-01-09 01:00:00,Panel_A,0.0,0.0,0.1928,-0.1928,0.0,37.5
2025-01-09 01:00:00,Panel_B,0.0,0.0,0.1228,-0.1228,0.0,22.7
2025-01-09 01:00:00,Panel_C,0.0,0.0058,0.1451,-0.1392,0.0,24.5
2025-01-09 02:00:00,Panel_A,0.0,0.001,0.2047,-0.2037,0.0,22.1
2025-01-09 02:00:00,Panel_B,0.0,0.0057,0.272,-0.2663,0.0,33.0
2025-01-09 02:00:00,Panel_C,0.0,0.0009,0.2087,-0.2078,0.0,21.5
2025-01-09 03:00:00,Panel_A,0.0,0.0,0.1917,-0.1917,0.0,28.7
2025-01-09 03:00:00,Panel_B,0.0,0.0022,0.1925,-0.1903,0.0,27.4
2025-01-09 03:00:00,Panel_C,0.0,0.0045,0.2302,-0.2257,0.0,29.8
2025-01-09 04:00:00,Panel_A,0.0,0.0001,0.2613,-0.2612,0.0,28.3
2025-01-09 04:00:00,Panel_B,0.0,0.0,0.1104,-0.1104,0.0,34.2
2025-01-09 04:00:00,Panel_C,0.0,0.0,0.1329,-0.1329,0.0,25.9
2025-01-09 05:00:00,Panel_A,0.0,0.0,0.2514,-0.2514,0.0,29.3
2025-01-09 05:00:00,Panel_B,0.0,0.0016,0.2759,-0.2743,0.0,35.7
2025-01-09 05:00:00,Panel_C,0.0,0.0,0.1478,-0.1478,0.0,28.1
2025-01-09 06:00:00,Panel_A,228.21,0.0818,0.8771,-0.7953,0.0,29.0
2025-01-09 06:00:00,Panel_B,228.21,0.0814,1.0755,-0.9941,0.0,26.8
2025-01-09 06:00:00,Panel_C,228.21,0.083,1.0429,-0.96,0.0,37.4
